movieId,released,title,actors,director,genres
2625,1999-05-14,Black Mask (Hak hap),Lau Ching-Wan|Jet Li|Karen Mok|Françoise Yip,Daniel Lee,Thriller|Crime|Sci-Fi|Action|Adventure
2626,2000-04-20,Edge of Seventeen,Stephanie McVay|Chris Stafford|Andersen Gabrych|Tina Holmes,David Moreton,Comedy|Drama|Romance
2627,1999-05-14,Endurance,Haile Gebrsellasie|Shawananness Gebrselassie|Yonas Zergaw|Tedesse Haile, Bud Greenspan|Leslie Woodhead,Documentary|Drama
2628,1999-05-19,Star Wars: Episode I - The Phantom Menace,Liam Neeson|Ewan McGregor|Natalie Portman|Jake Lloyd,George Lucas,Adventure|Action|Sci-Fi
2629,1999-05-21,"Love Letter, The",Kate Capshaw|Ellen DeGeneres|Julianne Nicholson|Blythe Danner,Peter Ho-sun Chan,Comedy|Romance
2630,1999-05-21,Besieged (a.k.a. L' Assedio),Thandie Newton|David Thewlis|Claudio Santamaria|John C. Ojwang,Bernardo Bertolucci,Drama
2631,1998-08-14,Frogs for Snakes,David Cale|Nick Chinlund|José Rafael Arango|Nicole Arlyn,Amos Poe,Thriller|Comedy|Film-Noir
2633,1932-12-22,"Mummy, The",Boris Karloff|Arthur Byron|Zita Johann|David Manners,Karl Freund,Romance|Horror
2634,1959-12-16,"Mummy, The",Christopher Lee|Peter Cushing|Eddie Byrne|Yvonne Furneaux,Terence Fisher,Horror
2635,1944-12-22,"Mummy's Curse, The",Lon Chaney Jr.|Virginia Christine|Peter Coe|Kay Harding,Leslie Goodwins,Horror
2636,1944-07-07,"Mummy's Ghost, The",Lon Chaney Jr.|Robert Lowery|John Carradine|Ramsay Ames,Reginald Le Borg,Horror
2637,1940-09-20,"Mummy's Hand, The",Dick Foran|Wallace Ford|Eduardo Ciannelli|Peggy Moran,Christy Cabanne,Horror
2638,1942-10-23,"Mummy's Tomb, The",Lon Chaney Jr.|Elyse Knox|Dick Foran|John Hubbard,Harold Young,Horror
2639,1981-09-25,Mommie Dearest,Faye Dunaway|Howard Da Silva|Diana Scarwid|Steve Forrest,Frank Perry,Drama
2640,1978-12-15,Superman,Marlon Brando|Gene Hackman|Christopher Reeve|Ned Beatty,Richard Donner,Action|Adventure|Sci-Fi
2641,1981-06-19,Superman II,Gene Hackman|Christopher Reeve|Jackie Cooper|Ned Beatty,Richard Lester,Sci-Fi|Action
2642,1983-06-17,Superman III,Christopher Reeve|Marc McClure|Jackie Cooper|Richard Pryor,Richard Lester,Sci-Fi|Adventure|Action
2643,1987-07-24,Superman IV: The Quest for Peace,Christopher Reeve|Gene Hackman|Jackie Cooper|Marc McClure,Sidney J. Furie,Action|Adventure|Sci-Fi
2644,1931-02-14,Dracula,Dwight Frye|Bela Lugosi|Helen Chandler|David Manners,Tod Browning,Horror
2647,1944-12-01,House of Frankenstein,Boris Karloff|Lon Chaney Jr.|J. Carrol Naish|John Carradine,Erle C. Kenton,Horror
2648,1931-11-21,Frankenstein,Boris Karloff|John Boles|Mae Clarke|Colin Clive,James Whale,Sci-Fi|Drama|Horror
2649,1939-01-13,Son of Frankenstein,Basil Rathbone|Bela Lugosi|Lionel Atwill|Boris Karloff,Rowland V. Lee,Horror
2650,1942-03-13,"Ghost of Frankenstein, The",Lon Chaney Jr.|Lionel Atwill|Cedric Hardwicke|Ralph Bellamy,Erle C. Kenton,Horror
2651,1943-03-05,Frankenstein Meets the Wolf Man,Bela Lugosi|Ilona Massey|Patric Knowles|Lionel Atwill,Roy William Neill,Horror
2652,1957-06-25,"Curse of Frankenstein, The",Peter Cushing|Hazel Court|Robert Urquhart|Christopher Lee,Terence Fisher,Horror
2653,1943-11-05,Son of Dracula,Louise Allbritton|Evelyn Ankers|Frank Craven|Robert Paige,Robert Siodmak,Horror
2654,1941-12-12,"Wolf Man, The",Lon Chaney Jr.|Claude Rains|Ralph Bellamy|Warren William,George Waggner,Horror|Drama|Fantasy
2655,1986-01-01,Howling II: Your Sister Is a Werewolf,Christopher Lee|Marsha A. Hunt|Reb Brown|Annie McEnroe,Philippe Mora,Horror
2656,1955-12-14,Tarantula,John Agar|Mara Corday|Nestor Paiva|Leo G. Carroll,Jack Arnold,Sci-Fi|Horror
2657,1975-08-15,"Rocky Horror Picture Show, The",Richard O'Brien|Barry Bostwick|Susan Sarandon|Tim Curry,Jim Sharman,Musical|Sci-Fi|Comedy|Horror
2659,1982-10-29,It Came from Hollywood,Cheech Marin|Tommy Chong|John Candy|Dan Aykroyd,Andrew Solt|Malcolm Leo,Documentary|Comedy
2660,1951-04-27,"Thing from Another World, The",Douglas Spencer|Robert Cornthwaite|Kenneth Tobey|Margaret Sheridan,Christian Nyby,Sci-Fi|Horror
2661,1953-05-25,It Came from Outer Space,Richard Carlson|Joe Sawyer|Charles Drake|Barbara Rush,Jack Arnold,Sci-Fi
2662,1953-08-26,"War of the Worlds, The",Gene Barry|Ann Robinson|Les Tremayne|Robert Cornthwaite,Byron Haskin,Action|Sci-Fi|Drama
2664,1956-02-05,Invasion of the Body Snatchers,King Donovan|Larry Gates|Dana Wynter|Kevin McCarthy,Don Siegel,Thriller|Horror|Sci-Fi
2668,1982-02-19,Swamp Thing,Adrienne Barbeau|Louis Jourdan|David Hess|Ray Wise,Wes Craven,Sci-Fi|Horror
2669,1959-06-14,Pork Chop Hill,Gregory Peck|George Peppard|Rip Torn|Harry Guardino, Lewis Milestone,War
2670,1958-03-27,Run Silent Run Deep,Burt Lancaster|Brad Dexter|Jack Warden|Clark Gable,Robert Wise,War
2671,1999-05-28,Notting Hill,Julia Roberts|Richard McCabe|Hugh Grant|Rhys Ifans,Roger Michell,Comedy|Romance
2672,1999-05-28,"Thirteenth Floor, The",Craig Bierko|Gretchen Mol|Armin Mueller-Stahl|Vincent D'Onofrio,Josef Rusnak,Sci-Fi|Thriller|Drama
2673,1999-05-28,Eternity and a Day (Mia aoniotita kai mia mera),Bruno Ganz|Achileas Skevis|Fabrizio Bentivoglio|Isabelle Renauld,Theodoros Angelopoulos,Drama
2674,2000-01-07,"Loss of Sexual Innocence, The",Stefano Dionisi|Julian Sands|Saffron Burrows|Kelly Macdonald,Mike Figgis,Fantasy|Drama
2676,1999-06-04,Instinct,Anthony Hopkins|Donald Sutherland|Maura Tierney|Cuba Gooding Jr.,Jon Turteltaub,Thriller|Drama
2677,1999-06-04,Buena Vista Social Club,Eliades Ochoa|Ry Cooder|Compay Segundo|Joachim Cooder, Wim Wenders,Musical|Documentary
2678,1999-06-18,Desert Blue,Casey Affleck|Christina Ricci|Kate Hudson|Brendan Sexton III,Morgan J. Freeman,Drama
2681,1999-06-04,Free Enterprise,Eric McCormack|Carl Bressler|Ethan Glazer|Phyllis Franklin,Robert Meyer Burnett,Sci-Fi|Romance|Comedy
2682,1999-07-07,Limbo,Kris Kristofferson|Mary Elizabeth Mastrantonio|David Strathairn|Vanessa Martinez,John Sayles,Drama
2683,1999-06-11,Austin Powers: The Spy Who Shagged Me,Mike Myers|Robert Wagner|Michael York|Heather Graham,Jay Roach,Action|Adventure|Comedy
2686,1999-06-11,"Red Violin, The (Violon rouge, Le)",Irene Grazioli|Carlo Cecchi|Tommaso Puntelli|Anita Laurenzi,François Girard,Mystery|Drama
2687,1999-06-18,Tarzan,Brian Blessed|Glenn Close|Tony Goldwyn|Minnie Driver, Chris Buck|Kevin Lima,Drama|Children|Animation|Adventure
2688,1999-06-18,"General's Daughter, The",James Cromwell|Timothy Hutton|John Travolta|Madeleine Stowe,Simon West,Thriller|Crime|Drama|Mystery
2689,1999-01-24,Get Bruce,Bette Midler|Robin Williams|Whoopi Goldberg|Nathan Lane,Andrew J. Kuehn,Documentary
2690,1999-06-30,"Ideal Husband, An",Peter Vaughan|Rupert Everett|Minnie Driver|Cate Blanchett,Oliver Parker,Comedy|Romance
2691,1998-10-28,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Tim Roth|Pruitt Taylor Vince|Clarence Williams III|Bill Nunn,Giuseppe Tornatore,Drama
2692,1999-06-18,Run Lola Run (Lola rennt),Herbert Knaup|Nina Petri|Franka Potente|Moritz Bleibtreu,Tom Tykwer,Crime|Action
2693,2002-11-08,Trekkies,James Doohan|Majel Barrett|Denise Crosby|Barbara Adams,Roger Nygard,Documentary
2694,1999-06-25,Big Daddy,Adam Sandler|Joey Lauren Adams|Cole Sprouse|Jon Stewart,Dennis Dugan,Comedy
2696,1998-04-15,"Dinner Game, The (Dîner de cons, Le)",Daniel Prévost|Francis Huster|Jacques Villeret|Thierry Lhermitte,Francis Veber,Comedy
2697,1998-01-07,My Son the Fanatic,Akbar Kurtha|Stellan Skarsgård|Om Puri|Rachel Griffiths,Udayan Prasad,Romance|Comedy|Drama
2699,1990-07-18,Arachnophobia,Jeff Daniels|Julian Sands|Harley Jane Kozak|John Goodman,Frank Marshall,Horror|Comedy
2700,1999-06-30,"South Park: Bigger, Longer and Uncut",Isaac Hayes|Mary Kay Bergman|Matt Stone|Trey Parker,Trey Parker,Animation|Comedy|Musical
2701,1999-06-30,Wild Wild West,Will Smith|Kenneth Branagh|Salma Hayek|Kevin Kline,Barry Sonnenfeld,Action|Comedy|Sci-Fi|Western
2702,1999-07-02,Summer of Sam,John Leguizamo|Jennifer Esposito|Mira Sorvino|Adrien Brody,Spike Lee,Drama
2704,1999-07-02,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",Juliette Binoche|Denis Lavant|Klaus-Michael Grüber|Daniel Buain, Leos Carax,Romance|Drama
2706,1999-07-09,American Pie,Thomas Ian Nicholas|Chris Klein|Alyson Hannigan|Jason Biggs,Chris Weitz|Paul Weitz,Romance|Comedy
2707,1999-07-09,Arlington Road,Jeff Bridges|Hope Davis|Joan Cusack|Tim Robbins,Mark Pellington,Thriller
2708,1998-09-23,"Autumn Tale, An (Conte d'automne)",Didier Sandre|Alain Libolt|Béatrice Romand|Marie Rivière,Éric Rohmer,Romance
2709,1999-07-14,Muppets From Space,Dave Goelz|Jerry Nelson|Steve Whitmire|Bill Barretta,Tim Hill,Comedy|Children
2710,1999-07-30,"Blair Witch Project, The",Bob Griffith|Heather Donahue|Michael C. Williams|Joshua Leonard,Eduardo Sánchez|Daniel Myrick,Horror|Thriller|Drama
2712,1999-07-16,Eyes Wide Shut,Nicole Kidman|Marie Richardson|Sydney Pollack|Tom Cruise,Stanley Kubrick,Thriller|Drama|Mystery
2713,1999-07-16,Lake Placid,Bill Pullman|Bridget Fonda|Oliver Platt|Brendan Gleeson,Steve Miner,Thriller|Horror
2714,1999-07-16,"Wood, The",Sean Nelson|Omar Epps|Richard T. Jones|Elayn J. Taylor,Rick Famuyiwa,Drama
2715,1999-07-16,"Velocity of Gary, The",Vincent D'Onofrio|Olivia d'Abo|Thomas Jane|Salma Hayek,Dan Ireland,Romance|Comedy
2716,1984-06-08,Ghostbusters (a.k.a. Ghost Busters),Dan Aykroyd|Harold Ramis|Sigourney Weaver|Bill Murray,Ivan Reitman,Action|Comedy|Sci-Fi
2717,1989-06-16,Ghostbusters II,Dan Aykroyd|Harold Ramis|Sigourney Weaver|Bill Murray,Ivan Reitman,Comedy|Sci-Fi|Fantasy
2718,1999-07-23,Drop Dead Gorgeous,Kirsten Dunst|Allison Janney|Ellen Barkin|Denise Richards,Michael Patrick Jann,Comedy
2719,1999-07-23,"Haunting, The",Liam Neeson|Lili Taylor|Owen Wilson|Catherine Zeta-Jones,Jan de Bont,Thriller|Horror
2720,1999-07-23,Inspector Gadget,Michelle Trachtenberg|Matthew Broderick|Rupert Everett|Joely Fisher,David Kellogg|David Kellogg,Action|Comedy|Adventure|Children
2721,1999-07-23,Trick,Tori Spelling|Brad Beyer|John Paul Pitoc|Christian Campbell,Jim Fall,Comedy|Romance
2722,1999-07-28,Deep Blue Sea,Thomas Jane|Jacqueline McKenzie|Samuel L. Jackson|Saffron Burrows,Renny Harlin,Thriller|Horror|Sci-Fi|Action
2723,1999-08-06,Mystery Men,Ben Stiller|William H. Macy|Hank Azaria|Janeane Garofalo,Kinka Usher,Action|Fantasy|Comedy
2724,1999-07-30,Runaway Bride,Julia Roberts|Richard Gere|Hector Elizondo|Joan Cusack,Garry Marshall,Comedy|Romance
2725,2000-03-29,Twin Falls Idaho,Mark Polish|Jon Gries|Michele Hicks|Michael Polish,Michael Polish,Drama
2726,1956-06-06,"Killing, The",Coleen Gray|Sterling Hayden|Jay C. Flippen|Vince Edwards,Stanley Kubrick,Crime|Film-Noir
2727,1955-10-01,Killer's Kiss,Frank Silvera|Jamie Smith|Irene Kane|Jerry Jarrett,Stanley Kubrick,Crime|Film-Noir
2728,1960-10-07,Spartacus,Charles Laughton|Kirk Douglas|Jean Simmons|Laurence Olivier,Stanley Kubrick,Action|Romance|Drama|War
2729,1962-06-12,Lolita,James Mason|Shelley Winters|Sue Lyon|Gary Cockrell,Stanley Kubrick,Romance|Drama
2730,1975-12-18,Barry Lyndon,Ryan O'Neal|Patrick Magee|Marisa Berenson|Hardy Krüger,Stanley Kubrick,Drama|Romance|War
2731,1959-11-16,"400 Blows, The (Les quatre cents coups)",Guy Decomble|Albert Rémy|Claire Maurier|Jean-Pierre Léaud,François Truffaut,Crime|Drama
2732,1962-01-23,Jules and Jim (Jules et Jim),Vanna Urbino|Henri Serre|Oskar Werner|Jeanne Moreau,François Truffaut,Drama|Romance
2733,1988-08-05,Vibes,Ramon Bieri|Michael Lerner|Hercules Vilchez|Jerry Vichi,Ken Kwapis,Adventure|Comedy|Romance
2734,1986-11-26,"Mosquito Coast, The",Harrison Ford|River Phoenix|Helen Mirren|Conrad Roberts,Peter Weir,Adventure|Drama|Thriller
2735,1986-12-12,"Golden Child, The",Charlotte Lewis|J.L. Reate|Eddie Murphy|Charles Dance,Michael Ritchie,Mystery|Fantasy|Comedy|Action|Adventure
2736,1986-12-25,Brighton Beach Memoirs,Stacey Glick|Blythe Danner|Jonathan Silverman|Lisa Waltz,Gene Saks,Comedy
2738,1987-01-23,Crimes of the Heart,Diane Keaton|Sissy Spacek|Jessica Lange|Sam Shepard,Bruce Beresford,Drama|Comedy
2739,1986-02-07,"Color Purple, The",Oprah Winfrey|Danny Glover|Whoopi Goldberg|Margaret Avery,Steven Spielberg,Drama
2741,1986-12-19,No Mercy,George Dzundza|Richard Gere|Jeroen Krabbé|Kim Basinger,Richard Pearce,Action|Thriller|Crime
2745,1986-10-31,"Mission, The",Aidan Quinn|Robert De Niro|Jeremy Irons|Ray McAnally,Roland Joffé,Drama
2746,1986-12-19,Little Shop of Horrors,Levi Stubbs|Ellen Greene|Rick Moranis|Vincent Gardenia,Frank Oz,Comedy|Horror|Musical
2747,1960-08-05,"Little Shop of Horrors, The",Jackie Joseph|Jonathan Haze|Dick Miller|Mel Welles,Mel Welles|Roger Corman| Charles B. Griffith,Horror|Comedy
2748,1987-01-30,Allan Quatermain and the Lost City of Gold,Richard Chamberlain|Sharon Stone|James Earl Jones|Henry Silva,Gary Nelson,Comedy|Action|Adventure
2749,1986-12-25,"Morning After, The",Diane Salinger|Raul Julia|Jeff Bridges|Jane Fonda,Sidney Lumet,Mystery|Drama
2750,1987-01-30,Radio Days,Mike Starr|Paul Herman|Don Pardo|Martin Rosenblatt,Woody Allen,Drama|Comedy
2751,1987-02-06,From the Hip,Judd Nelson|Darren McGavin|John Hurt|Elizabeth Perkins,Bob Clark,Comedy|Drama
2752,1987-01-30,Outrageous Fortune,Bette Midler|Shelley Long|Robert Prosky|Peter Coyote,Arthur Hiller,Mystery|Comedy
2753,1987-01-16,"Bedroom Window, The",Isabelle Huppert|Paul Shenar|Steve Guttenberg|Elizabeth McGovern,Curtis Hanson,Thriller
2754,1986-11-28,Deadtime Stories,Nicole Picard|Scott Valentine|Matt Mitler|Cathryn de Prume,Jeffrey Delman,Horror
2755,1987-02-06,Light of Day,Joan Jett|Michael McKean|Michael J. Fox|Gena Rowlands,Paul Schrader,Drama
2757,1983-02-03,Frances,Jessica Lange|Sam Shepard|Bart Burns|Kim Stanley,Graeme Clifford,Drama
2758,1985-09-20,Plenty,Meryl Streep|John Gielgud|Tracey Ullman|Charles Dance,Fred Schepisi,Drama
2759,1999-08-04,Dick,Will Ferrell|Kirsten Dunst|Dan Hedaya|Michelle Williams,Andrew Fleming,Comedy
2761,1999-08-06,"Iron Giant, The",Jennifer Aniston|Harry Connick Jr.|James Gammon|Vin Diesel,Brad Bird,Animation|Children|Adventure|Drama|Sci-Fi
2762,1999-08-06,"Sixth Sense, The",Bruce Willis|Olivia Williams|Toni Collette|Haley Joel Osment,M. Night Shyamalan,Mystery|Drama|Horror
2763,1999-08-06,"Thomas Crown Affair, The",Pierce Brosnan|Rene Russo|Denis Leary|Ben Gazzara,John McTiernan,Action|Mystery
2764,1968-06-19,"Thomas Crown Affair, The",Faye Dunaway|Steve McQueen|Jack Weston|Paul Burke,Norman Jewison,Romance|Drama|Thriller|Crime
2766,1999-01-23,"Adventures of Sebastian Cole, The",Adrian Grenier|Margaret Colin|Clark Gregg|Aleksa Palladino,Tod Williams,Drama|Comedy
2767,1999-05-01,Illuminata,John Turturro|Henri Behar|Leo Bassi|Maurizio Benazzo,John Turturro,Comedy
2769,2000-10-27,"Yards, The",James Caan|Joaquin Phoenix|Charlize Theron|Mark Wahlberg,James Gray,Crime|Drama
2770,1999-08-13,Bowfinger,Christine Baranski|Heather Graham|Eddie Murphy|Steve Martin,Frank Oz,Comedy
2771,1999-08-13,Brokedown Palace,Claire Danes|Jacqueline Kim|Bill Pullman|Kate Beckinsale,Jonathan Kaplan,Drama
2772,1999-08-13,Detroit Rock City,Sam Huntington|James DeBello|Edward Furlong|Giuseppe Andrews,Adam Rifkin,Comedy
2774,1999-08-13,Better Than Chocolate,Wendy Crewson|Christina Cox|Karyn Dwyer|Ann-Marie MacDonald,Anne Wheeler,Comedy|Romance
2775,1998-08-13,Head On,Tony Nikolakopoulos|Alex Dimitriades|Elena Mandalis|Julian Garner,Ana Kokkinos,Drama
2776,2006-09-12,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo)",Marcello Mastroianni|Renato Berta|Manoel de Oliveira|Diogo Dória,Anna Maria Tatò,Documentary
2779,1978-06-28,Heaven Can Wait,Julie Christie|James Mason|Warren Beatty|Jack Warden,Buck Henry|Warren Beatty,Comedy
2780,1963-01-25,"Raven, The",Peter Lorre|Vincent Price|Hazel Court|Boris Karloff,Roger Corman,Comedy|Horror
2781,1959-07-29,"Tingler, The",Vincent Price|Darryl Hickman|Patricia Cutts|Judith Evelyn,William Castle,Horror
2782,1961-08-12,Pit and the Pendulum,Barbara Steele|Vincent Price|Luana Anders|John Kerr,Roger Corman,Horror
2783,1965-01-20,"Tomb of Ligeia, The",Vincent Price|John Westbrook|Elizabeth Shepherd|Derek Francis,Roger Corman,Horror
2784,1964-06-24,"Masque of the Red Death, The",Vincent Price|Hazel Court|Jane Asher|David Weston,Roger Corman,Horror
2786,1986-07-25,Haunted Honeymoon,Gene Wilder|Jonathan Pryce|Dom DeLuise|Gilda Radner,Gene Wilder,Comedy
2787,1985-04-12,Cat's Eye,Drew Barrymore|Kenneth McMillan|James Woods|Alan King,Lewis Teague,Horror
2788,1972-08-22,Monty Python's And Now for Something Completely Different,Graham Chapman|John Cleese|Terry Gilliam|Eric Idle, Ian MacNaughton,Comedy
2789,1978-06-09,Damien: Omen II,William Holden|Robert Foxworth|Lee Grant|Jonathan Scott-Taylor,Don Taylor,Horror
2790,1981-03-20,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",Don Gordon|Rossano Brazzi|Sam Neill|Lisa Harrow,Graham Baker,Horror|Thriller
2791,1980-07-02,Airplane!,Peter Graves|Julie Hagerty|Lloyd Bridges|Kareem Abdul-Jabbar,David Zucker|Jim Abrahams| Jerry Zucker,Comedy
2792,1982-12-10,Airplane II: The Sequel,Lloyd Bridges|Chuck Connors|Raymond Burr|Rip Torn,Ken Finkleman,Comedy
2793,1997-12-25,"American Werewolf in Paris, An",Vince Vieluf|Phil Buckman|Tom Everett Scott|Julie Delpy,Anthony Waller,Comedy|Horror|Romance|Thriller
2794,1985-07-26,European Vacation (aka National Lampoon's European Vacation),Chevy Chase|Jason Lively|Dana Hill|Beverly D'Angelo,Amy Heckerling,Adventure|Comedy|Romance
2795,1983-07-29,National Lampoon's Vacation,Chevy Chase|Randy Quaid|Beverly D'Angelo|Imogene Coca,Harold Ramis,Comedy
2796,1988-06-03,Funny Farm,Chevy Chase|Madolyn Smith Osborne|Joseph Maher|Kevin O'Morrison,George Roy Hill,Comedy
2797,1988-06-03,Big,John Heard|Tom Hanks|Elizabeth Perkins|Robert Loggia,Penny Marshall,Romance|Drama|Fantasy|Comedy
2798,1990-07-27,Problem Child,John Ritter|Jack Warden|Michael Oliver|Gilbert Gottfried,Dennis Dugan,Comedy|Children
2799,1991-07-03,Problem Child 2,John Ritter|Jack Warden|Michael Oliver|Laraine Newman,Brian Levant,Comedy
2800,1992-08-21,Little Nemo: Adventures in Slumberland,Gabriel Damon|Mickey Rooney|Rene Auberjonois|Danny Mann, William T. Hurtz|Masami Hata,Animation|Adventure|Drama|Children|Fantasy
2801,1997-12-31,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Ralph Fiennes|Cate Blanchett|Ciarán Hinds|Tom Wilkinson,Gillian Armstrong,Romance|Drama
2802,1988-12-02,Tequila Sunrise,Kurt Russell|Mel Gibson|Michelle Pfeiffer|Raul Julia,Robert Towne,Drama|Romance|Action|Thriller
2803,1993-12-17,"Pelican Brief, The",Julia Roberts|John Heard|Denzel Washington|Sam Shepard,Alan J. Pakula,Romance|Thriller|Drama|Mystery|Crime
2804,1983-11-18,"Christmas Story, A",Melinda Dillon|Darren McGavin|Peter Billingsley|Scott Schwartz,Bob Clark,Comedy|Children
2805,1999-08-20,Mickey Blue Eyes,Hugh Grant|Burt Young|James Caan|Jeanne Tripplehorn,Kelly Makin,Comedy|Romance
2806,1999-08-20,Teaching Mrs. Tingle,Helen Mirren|Katie Holmes|Jeffrey Tambor|Barry Watson,Kevin Williamson,Comedy|Thriller
2807,1999-08-20,Universal Soldier: The Return,Michael Jai White|Heidi Schanz|Xander Berkeley|Jean-Claude Van Damme,Mic Rodgers,Sci-Fi|Action
2808,1992-07-10,Universal Soldier,Dolph Lundgren|Ally Walker|Ed O'Ross|Jean-Claude Van Damme,Roland Emmerich,Sci-Fi|Action
2809,1999-09-10,Love Stinks,Bridgette Wilson|Bill Bellamy|French Stewart|Tyra Banks,Jeff Franklin,Comedy
2810,1998-02-28,Perfect Blue,Junko Iwao|Rica Matsumoto|Shinpachi Tsuji|Masaaki Ôkura,Satoshi Kon,Thriller|Mystery|Horror|Animation
2812,1999-08-25,In Too Deep,Omar Epps|LL Cool J|Nia Long|Stanley Tucci,Michael Rymer,Thriller|Action
2815,1986-01-17,Iron Eagle,Louis Gossett Jr.|Larry B. Scott|David Suchet|Jason Gedrick,Sidney J. Furie,Action|War
2816,1988-11-11,Iron Eagle II,Louis Gossett Jr.|Stuart Margolin|Alan Scarfe|Mark Humphrey,Sidney J. Furie,War|Action
2817,1992-06-12,Aces: Iron Eagle III,Louis Gossett Jr.|Rachel McLish|Paul Freeman|Horst Buchholz,John Glen,Action
2819,1975-09-24,Three Days of the Condor (3 Days of the Condor),Robert Redford|Cliff Robertson|Faye Dunaway|Max von Sydow,Sydney Pollack,Drama|Mystery|Romance|Thriller
2820,1964-09-23,Hamlet,Eileen Herlie|Hume Cronyn|Alfred Drake|Richard Burton,John Gielgud|Bill Colleran,Drama
2822,1992-02-07,Medicine Man,Sean Connery|Rodolfo De Alexandre|Lorraine Bracco|José Wilker,John McTiernan,Adventure|Romance
2826,1999-08-27,"13th Warrior, The",Antonio Banderas|Diane Venora|Dennis Storhøi|Vladimir Kulich,John McTiernan| Michael Crichton,Action|Adventure|Fantasy
2827,1999-08-27,"Astronaut's Wife, The",Joe Morton|Clea DuVall|Charlize Theron|Johnny Depp,Rand Ravich,Horror|Sci-Fi|Thriller
2828,1999-08-27,Dudley Do-Right,Sarah Jessica Parker|Brendan Fraser|Alfred Molina|Eric Idle,Hugh Wilson,Children|Comedy
2829,1999-08-27,"Muse, The",Albert Brooks|Jeff Bridges|Sharon Stone|Andie MacDowell,Albert Brooks,Comedy
2832,1999-04-21,"Lost Son, The",Daniel Auteuil|Katrin Cartlidge|Marianne Denicourt|Nastassja Kinski,Chris Menges,Drama
2835,1999-09-01,Chill Factor,Cuba Gooding Jr.|Skeet Ulrich|Peter Firth|David Paymer,Hugh Johnson,Comedy|Adventure|Thriller|Action
2836,1999-09-01,Outside Providence,Amy Smart|Alec Baldwin|Jonathan Brandis|Shawn Hatosy,Michael Corrente,Comedy
2837,1999-04-09,Bedrooms & Hallways,Kevin McKidd|Con O'Neill|Julie Graham|Simon Callow,Rose Troche,Romance|Comedy
2839,1998-10-30,West Beirut (West Beyrouth),Mohamad Chamas|Naamar Sahli|Rola Al Amin|Rami Doueiri,Ziad Doueiri,Drama
2840,1999-09-10,Stigmata,Gabriel Byrne|Patricia Arquette|Nia Long|Jonathan Pryce,Rupert Wainwright,Thriller|Drama
2841,1999-09-10,Stir of Echoes,Illeana Douglas|Kathryn Erbe|Kevin Bacon|Zachary David Cope,David Koepp,Horror|Thriller|Mystery
2843,1998-06-01,"Black Cat, White Cat (Crna macka, beli macor)",Bajram Severdzhan|Srdjan Todorovic|Florijan Ajdini|Branka Katic,Emir Kusturica,Comedy|Romance
