,Time,ProductId,UserId,Score,Summary,Text
301,1351123200,B007FK3HHG,A38XTOID4VG01S,3,Alleged benefits,"I was somewhat surprised to discover that--among aloe's many reputed benefits were digestive, immune, and skin health advantages. Of course, these claims could be simple marketing ploys, but this Aloe Gloe Natural Aloe Water is certainly worth a try. It did strike me as somewhat curious that the water contains both ""certified organic cane sugar"" AND ""certified organic stevia."" I'm left to wonder why water requires any sweetening at all, let alone the addition of two separate sweeteners. At any rate, I drank just one bottle (approximately 35  calories; 10 grams of carbohydrates), and I suspect that's not nearly enough to reap the benefits of this product. I'm a bit skeptical, but I'd be curious to find out whether anyone who drinks this regularly notices any actual benefits."
302,1351123200,B007FK3HHG,A3CNJR9MD5BFKL,4,"A sweet, refreshing drink!","I've never been much of a soda drinker, so I'm always on the lookout for alternative beverages like juice and tea.  Lately, I've been swept up in the craze of coconut water.  When I saw this bottle of 'aloe water' I immediately wondered what the new flavor was.<br /><br />When I opened the bottle, I was reminded of the smell of apple juice.  Aloe Gloe has a very sweet, crisp flavor.  Considering there is a both cane sugar AND Stevia sweetening up this drink, I guess that isn't a surprise.  It's very pleasant and enjoyable, and would be extremely refreshing chilled and served on a hot summer's day.<br /><br />One odd note, though: if you drink directly from the bottle, there's a distinctive plastic  note to the liquid.  That was rather disconcerting.  I think that if you drink it from a glass this would probably be alleviated."
303,1351123200,B008ADQOJA,A1YYFX661KECLP,5,Incredible matcha!,This matcha is incredible - I got hooked on plain matcha - so having someone kick it up a notch and add this incredible flavour is amazing.  I'm a big Boston Cream donut fan and this has the same taste too it.  Highly recommend it!
304,1351123200,B0000TU6P0,A2T8PG6HNH93WH,4,My former #1 butter...........,"....to be replaced by Plugra.<br /><br />I became a 'butterholic' after tasting free sample of Lurpak at room temp spread on crakers at Wild Oats years ago.<br /><br />I had thought that butter was butter, and this premium stuff was just marketing gimmick, NOT!<br /><br />Ever since lurpak became my regular butter, I started 'testing' other premium butters, so far none ever surpassed lurpak till I tried Plugra at Whole Foods.<br /><br />Lurpak has this smooth, but tangy taste I crave for.  It's an excellent butter to use on fancy Eurostyle bread with organic milk on mornings.  But it's not a 'cooking' butter, yes one can use lurpak for cooking, but it's really a waste of flavor and such premium price to boot.<br /><br />Eventually I found another premium butter that replaced lurpak, Plugra, made in USA, and cheaper than lurpak, and even more complex and nuanced flavor than lurpak.<br /><br />Even Cook's illustrated declared Plugra a superior butter than lurpak, its former favorite just like it used to be mine."
305,1351123200,B007FK3HHG,A3RYSRBRTZB0JD,5,Wow! Clean and fresh tasting,"I was curious as to how this would taste - and I have to say they did a great job.  It taste clean and is refreshing, to top it off its also very good for me to drink.  I love natural products and this one fits into my narrow box of acceptability and it's taste was a pleasant surprise.<br />Jesus' Blessings and Peace"
306,1351123200,B007FK3HHG,ALI483EPAZ6YH,4,Almost Perfect!,"I wanted this to be perfect...as a result of years searching for an Organic Aloe Drink that was not too thick, gloppy, and more like a medicine than a satisfying, good-for-you refresher with all the benefits to digestion and the immune system. Aloe Gloe - almost made it - a silky smooth consistency of a 35 calorie serving per container, made in California USA (Yay!), delicious alone or with food, easily digestible and tastes like the good-stuff-Aloe. But why is organic cane juice (pure sugar), and Stevia (a natural sugar sweetener) added as well to equal 4 grams of sugar? For purists admittedly, the latter can make digestion more difficult and possibly compromise the immune system as well. The taste therefore in my opinion has an over-the-top sweetness note. But if you tend to drink sweet stuff, and/or like it that way, you will probably love the product, and be far better off drinking something actually good-for-you than some carbonated, diluted, and/or chemical concoction of who-knows-what. The product is Gluten Free, has no preservatives, is certified organic Aloe along with organic water as the primary ingredients. And...to underscore, it is made in the good ole USA! Thanks!"
307,1351123200,B000VQD4Z6,A38QNJELGLTMTH,1,warning! cancer...,"I love this stuff, but sadly just received a phone call from my mother who was watching Taiwanese news -- they recently were warning consumers in Asia NOT to buy Shin Ramyun (this brand specifically!) because of the increased risks of cancer...<br /><br />[...]<br /><br />See this older study.  But it seems to have recently resurfaced and isn't in the mainstream US media..."
308,1351123200,B005PN6A4W,AAIK74LSATKRW,4,"Very tasty, not too sweet","These are the lowest calorie bar with the highest fiber and protein ever. Plus they are so good that when Harps stopped caring them they sold out. Very tasty, not too sweet. Great for healthy snacking."
309,1351123200,B000F9Z29K,A3ULGEA1WIV53O,3,Good salty taste,"These have always been my favorite saltines. As the name implies, they have a good, SALTY taste. The amount of salt seems to have been gradually reduced from the levels it used to have many years ago. I would prefer a bit more salt myself - but cannot find a better alternative."
310,1351123200,B00823T1K2,A1X2LENOF84LCQ,4,Good product,"I like that this is a better product for my pets but really for the price of it I couldn't afford to buy this all the time. My cat isn't very picky usually and she ate this, we usually buy her the friskies prime filets, the vet said it is better to not change their diet and buy different types of food and flavors all the time so we normally stick with the chicken. I am glad this is a chicken formula since that is what she is used to. If it weren't so expensive I would buy it all the time but I do have to budget. I take good care of my animals but I have to watch the cost so that the humans can eat and pay bills. I am trying to get a baby kitten to start on solid foods and I am trying with this since it is quality and it is easier for him to try and eat than the filets.<br />It is a good quality cat food but it loses one star for being more than I can afford to buy on a constant basis and the cans are very small so it would take more cans to feed a cat."
311,1351123200,B004MXSHA6,AG4YGLLIE8BWP,5,Makes me drool just thinking of them,"The Brit's have out done us. The flavor is supreme,they satisfy my hunger for steak and onions...<br />Get them while you can...  Their other flavors are great tooo"
312,1351123200,B004MXSHA6,AWFA8N9IXELVH,1,Deceptive description,On Oct 9 I ordered from a different vendor the same product 1.2 oz- 6 pack.  That order was 6 packs of 1.2 oz ea.  When I saw this item I decided to order it.  it read the same as my first order 1.2 oz- 6 pack & the price was approximately the same.  I received the order today & what is it but 1 large bag of small packs totaling 1.2 oz.  I call this deceptive not curious as another reviewer put it. I think the descriptions should be more specfic. The 1 star rating I gave is because of the description not the product itself.  The chips are actually very good.
313,1351123200,B0058M8PFC,A2D3K3299LN2C0,5,Delicious way to flavour water naturally without too many calories,"I love the Flavrz range and this is my favourite flavour.  One sachet will give a great taste to 1 litre (approximately a 32 oz nalgene sized container) for only 70 calories.  I SO appreciate the fact that there are no artificial sweeteners in this - I'm much happier with just the very small amount of sugar, agave and fruit juice which are present here, instead of the acesulfame, aspartame etc which you get in other products.  Tastes great, contains no nasties and hardly any extra calories.  Awesome."
314,1351123200,B001E5E1KA,AZPT0S609H54D,2,Has trouble dissolving,"I tried this product to be used in my cold iced tea and limeaid.  I have also used Stevita packets.  Compared to Stevita, the Better Stevia packets don't dissolve in cold drinks easily.  With Stevita, I can simply swirl the glass with a little water and get the packet contents to completely dissolve; with this product, I had to use a spoon to stir vigorously and it still left 'clumps'.  Maybe it works better in warm beverages but it's a pain in cold drinks."
315,1351123200,B000HNF8ZW,A194RHTL3MSZ3O,3,Sweet,"I don't know if it's just me, but too many varieties of Cadbury chocolate are just too sweet! The Cadbury eggs and dairy milk bars are the best, but still quite sweet. The curly wurly bars are just not good enough to be worth the price, if you like really sweet chocolate, then get them, but if you're not a fan of really sweet chocolate then I advise against buying these."
316,1351123200,B0021WJ970,A07895621XU7DHRAAPYJU,5,So fresh with NO PRESERVATIVES perfect for my baby,"I am a proud moma to a not so healthy baby and finding clean food that his little body can tolerate has been a huge challenge, We have tried every organic baby food brand but to our total disappointment they all have citric and ascorbic acids added to help maintain their freshness which our son is sensitive too. We never knew about fresh frozen food, we are delighted to find Yummy Spoonfuls, I actually never thought I could find baby food without ascorbic acid (vitamin C) and citric acid added nor that it can actually be made fresh like you would at home, OMG, this is how food should taste, the peas, sweet potato, apple and squash all taste nothing like baby food. You all are amazing for making fresh food for our babies.. Thank you. hol cow, this is good, this is the standard to set for baby food..<br /><br />I am a happy mommy"
